Paikka_Id,KuntaNimi,Nimi,lat,lon,Aika,Arvo
2214,Virrat,Toisvesi,62.26269656041835,23.733545953475,2019-03-29,261
1920,Viitasaari,"Kolima, etelä",63.17553474045431,25.93829690900272,2019-03-29,49
1886,Joroinen,Sysmäjärvi,62.219342499281204,27.57661704701591,2019-03-29,8766
2722,Perho,Yrttikosken säänn. Pato,63.31389843134695,24.11483781776661,2019-03-29,13292
2540,Pello,Konttajärvi,66.82697380400514,24.38654193085686,2019-03-29,12
1802,Polvijärvi,Rauanjoki,62.9327958002237,29.443402900209165,2019-03-29,179
1786,Kontiolahti,"Pielisjoki, Jakokoski, ylä",62.74442099225328,30.042368210425682,2019-03-29,8404
1927,Kannonkoski,"Kivijärvi, Huhmarlahti",63.07000661566568,25.299557440666256,2019-03-29,13016
2735,Lapua,"Lapuanjoki, Pouttu",62.99065253335001,22.972630755160022,2019-03-29,2609
2299,Mustasaari,Karkkimala,63.03221719737835,21.859318866684642,2019-03-29,137
2000,Jyväskylä,Palokkajärvi,62.25961448943918,25.746743351416573,2019-03-29,9382
2664,Pomarkku,Harjakoski,61.66872295572511,22.19067050217829,2019-03-29,154
2279,Harjavalta,"Harjavalta, ylä",61.338580025876865,22.114462595518592,2019-03-29,2898
2298,Maalahti,Malax,62.94276230729987,21.549150539117214,2019-03-29,104
2200,Valkeakoski,"Vanajavesi, Valkeakoski, ala",61.26232726335221,24.025432138307465,2019-03-29,7917
2487,Ranua,Näskänjärvi,66.20151374709846,26.77398544289515,2019-03-29,28
2161,Aura,"Hypöistenkoski, Aura",60.65106388673154,22.597577165598913,2019-03-29,111
2057,Hirvensalmi,Vahvajärvi,61.61540700490332,26.643714633123952,2019-03-29,123
2379,Ristijärvi,Iso-Pyhäntä,64.49543542260965,28.36611278160164,2019-03-29,14613
1956,Pielavesi,Koivujärvi,63.44833657843661,26.224995641241037,2019-03-29,74
2455,Ranua,Hosionkoski,65.91782197257942,25.834582735587784,2019-03-29,89
2519,Kemi,"Isohaara, ylä",65.79291427922826,24.54604957008587,2019-03-29,1183
3021,Rautjärvi,Purnujärvi,61.237510735486524,29.0872412279818,2019-03-29,106
1997,Jyväskylä,"Leppävesi, Kaunisharju",62.265740505711214,25.914534779958977,2019-03-29,136
2203,Akaa,Jalantijärvi,61.17760124312792,23.728553557727658,2019-03-29,8334
2715,Kaustinen,Vissavesi,63.5465711777923,23.808305404420686,2019-03-29,9458
2551,Utsjoki,"Inarijoki, Karigasniemi",69.39799294530033,25.84514560727353,2019-03-29,159
2307,Isokyrö,Pappilankoski,62.99697412061735,22.33007643063936,2019-03-29,131
2380,Ristijärvi,Ristijärvi,64.47977815246091,28.135432435834,2019-03-29,13399
2400,Kajaani,"Nuasjärvi, Rehjanselkä",64.22693628037285,27.787275645482424,2019-03-29,13629
2399,Sotkamo,Jormasjärvi,64.08599365670523,28.1614092161956,2019-03-29,85
1865,Juuka,"Vaikonjoki, Kajoonjärvi",63.113988004407155,28.95206324228443,2019-03-29,83
2135,Vantaa,Hanala,60.320019006866225,25.085469805336214,2019-03-29,2318
2813,Nurmes,Kuokkastenkoski y,63.54215152853324,28.958371411609694,2019-03-29,10362
1832,Sonkajärvi,Kiltuanjärvi,63.777023976972416,27.808489711796582,2019-03-29,14451
2169,Pöytyä,Yläneenjoki,60.87194255886557,22.4097672305318,2019-03-29,44
2446,Oulu,"Siuruanjoki, Leuvankoski",65.40516486707793,25.86542034577576,2019-03-29,72
2729,Lapua,Karan silta,62.90683616905246,23.35558257900139,2019-03-29,411
2425,Taivalkoski,Tyräjärvi,65.48302190613694,28.83270311605061,2019-03-29,83
2442,Posio,Livojärvi,65.98462716882817,28.18046570824942,2019-03-29,24354
2102,Kotka,"Pernoo, ylä",60.58038676189735,26.788640979425267,2019-03-29,52
2053,Kangasniemi,Synsiä,62.08603982782941,26.502040526988782,2019-03-29,77
2195,Hausjärvi,"Puujoki, Varunteenkoski",60.81343031335698,24.963922991377288,2019-03-29,139
2235,Nokia,"Melo, ala",61.46284845317405,23.434613863949775,2019-03-29,5727
2165,Uusikaupunki,Puttakoski,60.80566279111017,21.60301715375539,2019-03-29,57
2318,Uusikaarlepyy,Keppo,63.361412058497706,22.698060620033587,2019-03-29,231
2532,Muonio,"Muonionjoki, Muonio",67.95031921149697,23.65750111704281,2019-03-29,97
1749,Nurmes,"Pielinen, Nurmes",63.54181187307805,29.131392668457288,2019-03-29,9307
2143,Loppi,Punelia,60.67065574455408,24.21856878286836,2019-03-29,10798
2439,Pudasjärvi,Jongunjärvi,65.32066216627398,27.229660354309484,2019-03-29,11917
2049,Mikkeli,"Kyyvesi, Haukivuori",62.017194185091064,27.195385819103127,2019-03-29,64
2031,Asikkala,Kalkkistenkoski,61.28649826638291,25.59873509925813,2019-03-29,7723
2162,Turku,Halinen,60.46350212347006,22.307491556405765,2019-03-29,720
2693,Kauhava,"Lapuanjoki, Liinamaa",63.154013091267565,22.84180225724499,2019-03-29,413
2125,Mäntsälä,Hirvihaaranjoki,60.627295972711366,25.22441607351913,2019-03-29,75
1808,Kitee,"Pyhäjärvi, Syrjäsalmi",62.03232225062988,29.88774200359632,2019-03-29,7958
2122,Askola,Vakkola,60.50823007142449,25.578310423028437,2019-03-29,165
1984,Laukaa,"Leivonvesi, Simuna",62.37910936151395,26.177562387931665,2019-03-29,111
1949,Äänekoski,Kiimasjärvi,62.61328934130221,25.540790973676952,2019-03-29,10713
2381,Ristijärvi,Uva,64.57853321745604,27.9909419678024,2019-03-29,120
2246,Nokia,Kulovesi,61.45726854896361,23.28379125380416,2019-03-29,5728
2338,Kannus,Saarenpää,63.98533524993205,23.762055250925588,2019-03-29,95
2129,Hyvinkää,Kytäjärvi,60.610581311167174,24.671764534843543,2019-03-29,7956
2171,Eura,"Kauttua, ala",61.11087040880767,22.159981049756034,2019-03-29,3363
2226,Ruovesi,"Näsijärvi, Murole, ala",61.85516420098335,23.90689726563129,2019-03-29,194
2185,Padasjoki,Vesijako,61.355001807852794,25.023036746557995,2019-03-29,96
1812,Rääkkylä,"Orivesi-Pyhäselkä, Arvinsalmi",62.390547477160034,29.567194820687043,2019-03-29,185
2976,Lohja,"Pusulanjärvi eli Jäämäjärvi, luusua",60.448280050433524,23.96881453130499,2019-03-29,89
2208,Lempäälä,"Pyhäjärvi, Näppilä",61.29640322447017,23.70723062759173,2019-03-29,7679
1945,Äänekoski,"Pyhäjärvi, Parantala",62.64234286620966,25.50188821104309,2019-03-29,11968
2232,Nokia,"Pyhäjärvi, Nokia",61.46809310854963,23.53259826169715,2019-03-29,7677
1793,Kontiolahti,"Pielisjoki, Kuurna, ylä",62.704795625379745,29.874630668348274,2019-03-29,8390
1998,Jyväskylä,"Päijänne, pohj.",62.218286925517425,25.849888777629477,2019-03-29,141
2408,Kajaani,"Oulujärvi, Vuottolahti",64.12953310275218,27.23144452879639,2019-03-29,12193
1966,Suonenjoki,Iisvesi,62.66660513924315,27.044310550588023,2019-03-29,54
3017,Vantaa,Lepsämänjoki lm,60.332150721826636,24.758920246037178,2019-03-29,133
1856,Leppävirta,"Konnuksen kanava, ala",62.5491768701006,27.77229419009411,2019-03-29,8116
2475,Kemijärvi,"Kemijärvi, Kemijärvi",66.71498559014664,27.44470861302162,2019-03-29,14610
2016,Joutsa,"Suontee, Viherinkoski",61.72900082815235,26.18792143982209,2019-03-29,98
2724,Kruunupyy,Emmesin järvi,63.67581487695834,23.579210658708572,2019-03-29,4848
2720,Veteli,Patanan tekoallas,63.30252897452472,23.98227106539501,2019-03-29,11791
2377,Hyrynsalmi,Niemelänjärvi,64.60601050743725,28.763077686659923,2019-03-29,89
2405,Paltamo,"Oulujärvi, Melalahti",64.39905088095699,27.651943543664327,2019-03-29,12193
2003,Petäjävesi,Ala-Kintaus,62.27850499276799,25.337971472489773,2019-03-29,86
2352,Pyhäjärvi,"Pyhäjärvi, Pyhäsalmi",63.68173491093133,25.994505316260444,2019-03-29,127
2259,Forssa,"Kuhalankoski, ylä",60.81600808313098,23.61973549700265,2019-03-29,9637
1724,Kitee,Kontturi,61.97793407013868,30.319600046187816,2019-03-29,71
2131,Nurmijärvi,Sandbacka,60.36278294585063,24.639123272495645,2019-03-29,3834
2059,Mäntyharju,"Lahnavesi, Tuustaipale, ala",61.50007690594924,26.708284425736018,2019-03-29,82
2236,Parkano,Linnanjärvi,62.09805890993696,23.08920581789223,2019-03-29,11986
2074,Luumäki,Ylä-Kivijärvi,60.95447603924306,27.760989448664198,2019-03-29,92
2677,Virrat,Killinkoski,62.39621056191287,23.889864470093695,2019-03-29,13049
2541,Pello,Miekojärvi,66.64673980743643,24.42574521250004,2019-03-29,7686
2814,Valtimo,Haapajärvi Valtimo,63.63467202913596,28.870341260611358,2019-03-29,10367
2314,Lapua,Tampparinkoski,62.961575662944405,23.054074743392178,2019-03-29,156
3016,Vantaa,Luhtaanmäenjoki (Keimola),60.34280259637149,24.80788263135099,2019-03-29,168
1892,Savitaipale,Kuolimo,61.201254449259004,27.67934891940902,2019-03-29,74
2030,Asikkala,"Päijänne, Kalkkinen",61.286151934782545,25.57410034349972,2019-03-29,7772
2521,Enontekiö,Kilpisjärvi,69.04976165958776,20.788067283820226,2019-03-29,60
1996,Jyväskylä,"Leppävesi, Leppälahti",62.237980002301214,25.961045622157783,2019-03-29,67
1862,Varkaus,"Unnukka, Taipale, ylä",62.304705637816504,27.912458938882533,2019-03-29,115
2285,Pomarkku,Isojärvi,61.69903219679908,21.84314103249996,2019-03-29,61
2343,Nivala,Malisjoki,63.93220904211597,24.96037802355365,2019-03-29,37
2315,Kauhava,Kauhavanjoki,63.091346094664075,22.966541234580216,2019-03-29,2571
1928,Viitasaari,Vuosjärvi,63.04334707748863,25.52739016542143,2019-03-29,54
2239,Ikaalinen,Leppäsjärvi,61.92319045055819,23.08789839876276,2019-03-30,81
2000,Jyväskylä,Palokkajärvi,62.25961448943918,25.746743351416573,2019-03-30,9382
2727,Kruunupyy,Isojärvi,63.646763878887796,23.53624351168854,2019-03-30,364
2030,Asikkala,"Päijänne, Kalkkinen",61.286151934782545,25.57410034349972,2019-03-30,7772
1927,Kannonkoski,"Kivijärvi, Huhmarlahti",63.07000661566568,25.299557440666256,2019-03-30,13017
2184,Kangasala,"Längelmävesi, Kaivanto",61.418009151940154,24.14742934013205,2019-03-30,82
1742,Lieksa,"Lieksanjoki, Lieksankoski, ala",63.33610579732164,30.03713988822661,2019-03-30,35
2497,Enontekiö,Ounasjärvi,68.3835044661399,23.642202050167953,2019-03-30,98
2552,Utsjoki,Onnelansuvanto,69.91155261556816,27.02749590092084,2019-03-30,149
2187,Pälkäne,Kukkia,61.32912186169734,24.61840242002037,2019-03-30,101
1745,Nurmes,"Saramojoki, Roukkajankoski",63.64429480025504,29.09379594217613,2019-03-30,40
2024,Lahti,Vesijärvi,60.994064609802024,25.647040442741837,2019-03-30,8134
2471,Posio,Luksuan pato,66.26082610434835,28.101051859526482,2019-03-30,24358
2185,Padasjoki,Vesijako,61.355001807852794,25.023036746557995,2019-03-30,97
2425,Taivalkoski,Tyräjärvi,65.48302190613694,28.83270311605061,2019-03-30,83
2343,Nivala,Malisjoki,63.93220904211597,24.96037802355365,2019-03-30,54
1926,Kannonkoski,Pudasjärvi,62.97543830696434,25.342761652796394,2019-03-30,12956
1928,Viitasaari,Vuosjärvi,63.04334707748863,25.52739016542143,2019-03-30,54
2161,Aura,"Hypöistenkoski, Aura",60.65106388673154,22.597577165598913,2019-03-30,128
2551,Utsjoki,"Inarijoki, Karigasniemi",69.39799294530033,25.84514560727353,2019-03-30,158
2238,Parkano,Parkanonjärvi,61.99839747694651,23.035747909340483,2019-03-30,8957
2236,Parkano,Linnanjärvi,62.09805890993696,23.08920581789223,2019-03-30,11988
1930,Viitasaari,Muuruejärvi,63.14882458293951,25.462918265042568,2019-03-30,60
2336,Lestijärvi,Lestijärvi,63.58372666954241,24.71648829737782,2019-03-30,34
1987,Hankasalmi,Armisvesi,62.43035262435383,26.64748016028555,2019-03-30,71
2334,Kokkola,Hyyppä,63.863422342515506,23.44820562998519,2019-03-30,151
2953,Porvoo,"Ilolanjoki, Ilolan silta",60.45475482352213,25.754330843160375,2019-03-30,144
2532,Muonio,"Muonionjoki, Muonio",67.95031921149697,23.65750111704281,2019-03-30,97
1831,Sonkajärvi,Laakajärvi,63.83193699023338,27.894470769910086,2019-03-30,16361
2059,Mäntyharju,"Lahnavesi, Tuustaipale, ala",61.50007690594924,26.708284425736018,2019-03-30,82
2426,Taivalkoski,Jokijärvi,65.51956496588244,28.587005055912485,2019-03-30,22360
2338,Kannus,Saarenpää,63.98533524993205,23.762055250925588,2019-03-30,134
2420,Oulu,Haukipudas,65.19390468131827,25.410575874368572,2019-03-30,125
2159,Somero,"Hovirinnankoski, ylä",60.66544911887611,23.29204490276829,2019-03-30,8187
2218,Ruovesi,Visuvesi,62.117500158618355,23.924869647216465,2019-03-30,9565
2208,Lempäälä,"Pyhäjärvi, Näppilä",61.29640322447017,23.70723062759173,2019-03-30,7680
2158,Somero,"Hovirinnankoski, ala",60.66569659479754,23.29221789769496,2019-03-30,8111
2235,Nokia,"Melo, ala",61.46284845317405,23.434613863949775,2019-03-30,5731
1832,Sonkajärvi,Kiltuanjärvi,63.777023976972416,27.808489711796582,2019-03-30,14449
2194,Hollola,"Teuronjoki, Jokelankoski",61.01971834511068,25.154562602756137,2019-03-30,86
2428,Taivalkoski,Kostonjärvi,65.75098826263194,28.485861321405462,2019-03-30,22906
2075,Luumäki,Ala-Kivijärvi,60.94297303351703,27.50533015080082,2019-03-30,148
2299,Mustasaari,Karkkimala,63.03221719737835,21.859318866684642,2019-03-30,172
1802,Polvijärvi,Rauanjoki,62.9327958002237,29.443402900209165,2019-03-30,180
2729,Lapua,Karan silta,62.90683616905246,23.35558257900139,2019-03-30,415
1956,Pielavesi,Koivujärvi,63.44833657843661,26.224995641241037,2019-03-30,74
2446,Oulu,"Siuruanjoki, Leuvankoski",65.40516486707793,25.86542034577576,2019-03-30,73
2455,Ranua,Hosionkoski,65.91782197257942,25.834582735587784,2019-03-30,90
2487,Ranua,Näskänjärvi,66.20151374709846,26.77398544289515,2019-03-30,28
2135,Vantaa,Hanala,60.320019006866225,25.085469805336214,2019-03-30,2334
2307,Isokyrö,Pappilankoski,62.99697412061735,22.33007643063936,2019-03-30,158
1955,Laukaa,"Saraavesi, Kuusaa",62.45172729454481,25.94386421737996,2019-03-30,8440
1806,Liperi,"Viinijärvi, Vaivio",62.68414283986989,29.44688256442869,2019-03-30,51
3021,Rautjärvi,Purnujärvi,61.237510735486524,29.0872412279818,2019-03-30,107
2198,Janakkala,Kernaalanjärvi,60.855106560547114,24.63498257575057,2019-03-30,7933
2279,Harjavalta,"Harjavalta, ylä",61.338580025876865,22.114462595518592,2019-03-30,2905
2444,Pudasjärvi,"Livojoki, Hanhikoski",65.51358274978428,26.900085068848433,2019-03-30,140
2457,Simo,Simo,65.66685638245036,25.093893564429244,2019-03-30,71
1979,Konnevesi,"Konnevesi, etelä",62.665282704694974,26.565109925403576,2019-03-30,49
1952,Laukaa,Vatianjärvi,62.45913683829043,25.93960904624389,2019-03-30,57
2140,Siuntio,Siuntionjoki,60.14184955484192,24.23313602417525,2019-03-30,162
1951,Äänekoski,"Äänekoski, ala",62.598161754783156,25.734465989975305,2019-03-30,9103
2102,Kotka,"Pernoo, ylä",60.58038676189735,26.788640979425267,2019-03-30,61
2309,Kuortane,Kuortaneenjärvi,62.862789480574996,23.40708455743961,2019-03-30,42
2015,Padasjoki,Miestämä,61.38949105152445,25.180407958714284,2019-03-30,10186
2442,Posio,Livojärvi,65.98462716882817,28.18046570824942,2019-03-30,24353
2814,Valtimo,Haapajärvi Valtimo,63.63467202913596,28.870341260611358,2019-03-30,10367
2521,Enontekiö,Kilpisjärvi,69.04976165958776,20.788067283820226,2019-03-30,60
2314,Lapua,Tampparinkoski,62.961575662944405,23.054074743392178,2019-03-30,161
2259,Forssa,"Kuhalankoski, ylä",60.81600808313098,23.61973549700265,2019-03-30,9639
2074,Luumäki,Ylä-Kivijärvi,60.95447603924306,27.760989448664198,2019-03-30,92
2308,Mustasaari,Skatila,63.092782757010355,21.88264671435085,2019-03-30,199
3016,Vantaa,Luhtaanmäenjoki (Keimola),60.34280259637149,24.80788263135099,2019-03-30,210
2200,Valkeakoski,"Vanajavesi, Valkeakoski, ala",61.26232726335221,24.025432138307465,2019-03-30,7918
2298,Maalahti,Malax,62.94276230729987,21.549150539117214,2019-03-30,126
2289,Siikainen,"Lankoski, ylä",61.8130943846109,21.72301311016089,2019-03-30,160
2453,Ranua,Simojärvi,66.22025778358969,26.87029600382429,2019-03-30,84
2132,Vantaa,Myllymäki,60.2970198537648,24.864644968267317,2019-03-30,2467
2202,Akaa,"Vanajavesi, Konhonselkä",61.191419623928674,23.906955689421373,2019-03-30,7914
1974,Rautalampi,Hankavesi,62.617498002081355,26.827201492635744,2019-03-30,50
1968,Suonenjoki,Suonenjoki,62.62880505623735,27.124301587524144,2019-03-30,65
1795,Kontiolahti,"Pielisjoki, Kuurna, ala",62.70518852739372,29.87386689694284,2019-03-30,7630
2290,Kristiinankaupunki,Perus,62.23815186958621,21.583788973582593,2019-03-30,162
2715,Kaustinen,Vissavesi,63.5465711777923,23.808305404420686,2019-03-30,9463
2131,Nurmijärvi,Sandbacka,60.36278294585063,24.639123272495645,2019-03-30,3842
2012,Jämsä,Pälämä,61.73920987647219,25.150072906038126,2019-03-30,65
2221,Mänttä-Vilppula,"Keurusselkä, Mänttä",62.03046917367188,24.631976674353215,2019-03-30,125
2452,Ii,Ravaska,65.6189269404365,25.29096984554303,2019-03-30,111
1966,Suonenjoki,Iisvesi,62.66660513924315,27.044310550588023,2019-03-30,54
2130,Nurmijärvi,Valkjärvi,60.4169711387716,24.722968302244052,2019-03-30,3414
2011,Kuhmoinen,Isojärvi,61.6641743764157,25.163232500412537,2019-03-30,92
2294,Kristiinankaupunki,Puskamarkki,62.31525194654735,21.52115927585906,2019-03-30,111
2672,Loimaa,Vuolle,60.93691141779869,22.89245026157425,2019-03-30,6919
1793,Kontiolahti,"Pielisjoki, Kuurna, ylä",62.704795625379745,29.874630668348274,2019-03-30,8391
2133,Tuusula,Tuusulanjärvi,60.41678227067279,25.042732684444626,2019-03-30,3771
1724,Kitee,Kontturi,61.97793407013868,30.319600046187816,2019-03-30,73
2285,Pomarkku,Isojärvi,61.69903219679908,21.84314103249996,2019-03-30,62
2450,Ii,Oijärvi,65.62058086006822,25.93015545761446,2019-03-30,65
2295,Närpiö,Allmänningsforsen,62.50888436597015,21.372995208713093,2019-03-30,693
2014,Padasjoki,Alajärvi,61.38835490628167,25.190153903364845,2019-03-30,8146
1961,Pielavesi,"Pielavesi, Säviä",63.19930240299796,26.66958713999057,2019-03-30,225
2519,Kemi,"Isohaara, ylä",65.79291427922826,24.54604957008587,2019-03-30,1182
2813,Nurmes,Kuokkastenkoski y,63.54215152853324,28.958371411609694,2019-03-30,10363
1786,Kontiolahti,"Pielisjoki, Jakokoski, ylä",62.74442099225328,30.042368210425682,2019-03-30,8404
2203,Akaa,Jalantijärvi,61.17760124312792,23.728553557727658,2019-03-30,8339
3017,Vantaa,Lepsämänjoki lm,60.332150721826636,24.758920246037178,2019-03-30,163
2315,Kauhava,Kauhavanjoki,63.091346094664075,22.966541234580216,2019-03-30,2630
2129,Hyvinkää,Kytäjärvi,60.610581311167174,24.671764534843543,2019-03-30,7962
2677,Virrat,Killinkoski,62.39621056191287,23.889864470093695,2019-03-30,13048
2242,Hämeenkyrö,"Kyrösjärvi, etelä",61.67811142969891,23.18398272031529,2019-03-30,8254
2105,Kotka,Parikka,60.531405039987135,26.879538744140405,2019-03-30,1342
1941,Saarijärvi,Saarijärvi,62.70395672666759,25.27158984358367,2019-03-30,11625
2328,Kruunupyy,Kruunupyy,63.72594649614492,23.005636813412615,2019-03-30,149
2718,Halsua,Venetjärvi,63.527374669599745,24.19545646721243,2019-03-30,13034
2728,Laihia,"Laihianjoki, Laihia, kk",62.97435720614578,22.011245803114647,2019-03-30,1266
2433,Taivalkoski,Väätäjänsuvanto,65.49953888125384,27.941804906043988,2019-03-30,193
1940,Saarijärvi,Kalmarinjärvi,62.78655374121284,25.001215527642614,2019-03-30,69
3015,Vantaa,Luhtajoki (Hagalund),60.35065258087626,24.786708685473137,2019-03-30,108
2205,Lempäälä,"Vanajavesi, Koivunokka",61.339802665742816,23.76439866484759,2019-03-30,7847
2553,Utsjoki,"Utsjoki, Kevoniemi",69.75658942833583,27.003159303626965,2019-03-30,62
2191,Hollola,Pääjärvi,61.05201707133333,25.126916692977147,2019-03-30,37
1820,Vieremä,Salahminjärvi,63.83294232912469,26.89415486810617,2019-03-30,616
2431,Posio,Kynsijärvi,65.89103317128428,28.33557448140273,2019-03-30,23193
2193,Hollola,Mustajoki,61.08942624007568,25.236131281840702,2019-03-30,36
1939,Saarijärvi,Karankajärvi,62.765048118737965,24.821655147580906,2019-03-30,71
2240,Jämijärvi,Jämijärvi,61.81081514711878,22.75843289240616,2019-03-30,191
2528,Enontekiö,"Muonionjoki, Kaaresuvanto",68.44381819277628,22.48059320858632,2019-03-30,75
2023,Padasjoki,"Päijänne, Padasjoki",61.36219356929922,25.296238850188075,2019-03-30,7773
2469,Salla,Isojärvi,66.43500620846574,28.131109538493618,2019-03-30,22489
1938,Karstula,Pääjärvi,62.85091711284203,24.815847403025284,2019-03-30,79
2157,Somero,Someronjärvi,60.62215897151121,23.519844147409405,2019-03-30,8200
2737,Ilmajoki,"Seinäjoki, Jouttikoski",62.664318554210574,22.874485639781767,2019-03-30,8511
2332,Kokkola,Lahnakoski,63.77113836982386,23.335806888245912,2019-03-30,1476
1722,Tohmajärvi,"Vääräkoski, ylä",62.21436639538997,30.50057446972097,2019-03-30,7390
2009,Jämsä,"Patalankoski, ylä",61.91697798485861,25.164382588191682,2019-03-30,9232
2127,Hyvinkää,Ylä-Suolijärvi,60.62323473187949,24.65772644369769,2019-03-30,8793
2189,Valkeakoski,"Mallasvesi, Apia",61.27250886896105,24.04486660399353,2019-03-30,8354
1824,Lapinlahti,"Porovesi, Nerkoo, ylä",63.40028158363304,27.296691439174413,2019-03-30,8528
1931,Viitasaari,"Keitele, Viitasaari",63.0719349455179,25.856606200245785,2019-03-30,80
2330,Veteli,Tunkkari,63.4900289901629,23.752273396700865,2019-03-30,96
2327,Evijärvi,"Evijärvi, Kaarenhaara",63.433436145743464,23.397119420988822,2019-03-30,83
2436,Puolanka,Suolijärvi,65.14051968404237,28.072994953144914,2019-03-30,142
2002,Jyväskylä,Saarijärvi,61.997036633400675,25.372574566384763,2019-03-30,37
1808,Kitee,"Pyhäjärvi, Syrjäsalmi",62.03232225062988,29.88774200359632,2019-03-30,7957
1749,Nurmes,"Pielinen, Nurmes",63.54181187307805,29.131392668457288,2019-03-30,9306
1949,Äänekoski,Kiimasjärvi,62.61328934130221,25.540790973676952,2019-03-30,10714
2195,Hausjärvi,"Puujoki, Varunteenkoski",60.81343031335698,24.963922991377288,2019-03-30,162
2439,Pudasjärvi,Jongunjärvi,65.32066216627398,27.229660354309484,2019-03-30,11917
2318,Uusikaarlepyy,Keppo,63.361412058497706,22.698060620033587,2019-03-30,259
2246,Nokia,Kulovesi,61.45726854896361,23.28379125380416,2019-03-30,5732
2143,Loppi,Punelia,60.67065574455408,24.21856878286836,2019-03-30,10799
2016,Joutsa,"Suontee, Viherinkoski",61.72900082815235,26.18792143982209,2019-03-30,98
1945,Äänekoski,"Pyhäjärvi, Parantala",62.64234286620966,25.50188821104309,2019-03-30,11968
2122,Askola,Vakkola,60.50823007142449,25.578310423028437,2019-03-30,200
1812,Rääkkylä,"Orivesi-Pyhäselkä, Arvinsalmi",62.390547477160034,29.567194820687043,2019-03-30,185
2322,Lappajärvi,"Lappajärvi, Niska",63.26224240272126,23.63620194649989,2019-03-30,232
1984,Laukaa,"Leivonvesi, Simuna",62.37910936151395,26.177562387931665,2019-03-30,111
2204,Lempäälä,"Vanajavesi, Lempäälä, ylä",61.30764481454348,23.762147193727174,2019-03-30,7904
2438,Pudasjärvi,Jaurakkajärvi,65.2041670852921,27.62343155182827,2019-03-30,119
1944,Saarijärvi,Lannevesi,62.589014451104205,25.432056379975425,2019-03-30,50
1985,Hankasalmi,"Kuuhankavesi, Hankasalmi",62.29792956297511,26.46784597105885,2019-03-30,29
2817,Nurmes,"Saramojoki, Louhikoski",63.67454839741275,29.152983689762703,2019-03-30,11702
2149,Lohja,"Lohjanjärvi, Lohja",60.19013981594493,23.981260303243467,2019-03-30,3156
2001,Muurame,Muuratjärvi,62.172830386285845,25.55080563232177,2019-03-30,56
2018,Hartola,"Jääsjärvi, etelä",61.56738161656722,26.04671024788028,2019-03-30,99
2326,Evijärvi,"Evijärvi, Joensuu",63.4329628694836,23.4086552272585,2019-03-30,6155
3025,Luumäki,Urpalanjärvi,60.939019784468314,27.813973056641288,2019-03-30,32
1748,Valtimo,"Valtimonjoki, Nuolikoski",63.70856053764882,28.75877344065192,2019-03-30,50
1943,Saarijärvi,Summasjärvi,62.67653695765486,25.3436980589722,2019-03-30,87
2010,Jämsä,"Patalankoski, ala",61.91598411307457,25.164594555487927,2019-03-30,7778
1816,Kiuruvesi,Kiuruvesi,63.597823495460425,26.771676796995425,2019-03-30,8832
2061,Mäntyharju,"Pyhävesi, Mäntyharju",61.427889860876505,26.891466425748394,2019-03-30,117
2324,Lappajärvi,"Lappajärvi, Halkosaari",63.2604156081794,23.636454660083043,2019-03-30,6909
2243,Nokia,"Siuro, ylä",61.47714228314046,23.333268766845613,2019-03-30,6038
2522,Enontekiö,Peerajärvi,68.8821738801563,21.074877064616746,2019-03-30,99
2007,Jämsä,"Jämsänkoski, ylä",61.928283962162816,25.160427119995084,2019-03-30,9730
2216,Multia,Pihlajavesi,62.34962035926364,24.210363677035065,2019-03-30,184
1732,Lieksa,"Jongunjoki, Viitakoski",63.56320674228308,30.01578290003136,2019-03-30,154
1913,Virolahti,Salmen silta,60.62002962865324,27.632065272505677,2019-03-30,157
2366,Siikajoki,Länkelä,64.76804794858796,24.874963091989542,2019-03-30,311
1834,Lapinlahti,Sälevä,63.51865013231806,27.946543980963593,2019-03-30,11616
1865,Juuka,"Vaikonjoki, Kajoonjärvi",63.113988004407155,28.95206324228443,2019-03-30,83
2169,Pöytyä,Yläneenjoki,60.87194255886557,22.4097672305318,2019-03-30,51
2217,Virrat,Kitusjärvi,62.277476532907976,24.05220891093604,2019-03-30,76
2355,Haapavesi,Haapajärvi,64.13064859236803,25.35760548588927,2019-03-30,8775
1997,Jyväskylä,"Leppävesi, Kaunisharju",62.265740505711214,25.914534779958977,2019-03-30,137
2400,Kajaani,"Nuasjärvi, Rehjanselkä",64.22693628037285,27.787275645482424,2019-03-30,13635
2004,Petäjävesi,Petäjävesi,62.215555331941395,25.23532512649749,2019-03-30,68
2473,Posio,Räpsyn kanava,66.35267634153938,28.094664958904687,2019-03-30,24112
2171,Eura,"Kauttua, ala",61.11087040880767,22.159981049756034,2019-03-30,3363
2379,Ristijärvi,Iso-Pyhäntä,64.49543542260965,28.36611278160164,2019-03-30,14611
2226,Ruovesi,"Näsijärvi, Murole, ala",61.85516420098335,23.90689726563129,2019-03-30,195
2118,Lapinjärvi,Pyhäjärvi,60.707390645580844,26.011290072970592,2019-03-30,120
1886,Joroinen,Sysmäjärvi,62.219342499281204,27.57661704701591,2019-03-30,8767
2050,Mikkeli,Iso-Naakkima,62.17753153576616,27.13575373896659,2019-03-30,69
2214,Virrat,Toisvesi,62.26269656041835,23.733545953475,2019-03-30,261
2696,Alajärvi,Kätkänjärvi,62.856579143981314,23.816132584922872,2019-03-30,14839
